reviewerID,asin,overall,reviews,sentiment,year,month,day,helpful_rate,polarity,review_len,word_count
A2PD27UKAD3Q00,B000CBE3G4,5.0,bought one pedals years ago along danelectro pedals line happy sound get cool stopped working disappointed moment ordered another one next time online cant beat price if stop working years use arent looking paying new pedal danelectro pedals still working fine may fluke electronics used death electrical engineer friend took pedal apart try fix but decided wasnt worth taking time since could replace ordered another one definately get adapter yes casing plastic but quite sturdy dont jump like youre trying put fire turning off guitars effects tools musicans trade not hammer nails builders think getting spot adapter chain several pedals one outlet if would rather use batteries pedalswellid suggest buying gross effects pedal made company going eat batteries like stoner eats potato chips used alone effects danelectro fab slap echo effects pedal will sure delight auditory kinesthesisgreat pedal really good price,Positive, 2008,06,26,0.91,0.2377525252525253,918,141
A3D38B289R1U21,B000CBE3G4,3.0,good price effect if looking bit echo amps feature due better jobgood price effect,Neutral, 2014,02,23,0.0,0.35833333333333334,82,14
AKP6IWJ24C1A5,B000CBE3GE,5.0,flange pedal else price really happy if knew someone skilled id get workings inside different case shape cool but id feel safer metal casing button smaller thought but not issue kinda easier pressas someone like starting get pedals price see work if want invest realm would recommend thisgreat price,Positive, 2014,07,13,0.0,0.27499999999999997,299,49
A2X3UAK5HLALMJ,B000CBE3GE,5.0,regen control goes strong deep levels will rumble floor lower end fender excelsior inch speaker rattled walls sweep give cool effect notice little tone suck pedal bypassed also speed know great range second sweeps super fast leslie univibe like tones depth knob job doesnt manual knob move sweep but leave depth way time no big deal price perfect trying discreet flanger pedal instead one built vox modeling ampdeep flanger but bit touchy,Positive, 2014,04,7,0.0,0.2929166666666666,438,72
A2EDYSY4M8TESS,B000CBE3GE,4.0,star plasticotherwise excellent youtube many reviews thesethe fab pedals great valuesfor flanger perfect great sounds great pricegreat sound great price,Positive, 2014,03,11,0.0,0.7625,152,20
AL8K7SWTLZ12X,B000CBE3GE,5.0,danelectro fab series pedals offer great sound without digging budget fab flange effects pedal works great gives wobble phase shift would expect expensive unit series pedals fab hard plastic cases less expensive hardware costly units but works quit well danelectro offers expensive units but dont think sound much better hardware better but thats view cant go wrong product danelectro around years makes great producti six danelectro effects pedals work greatthis pedal works good,Positive, 2014,01,2,0.0,0.16944444444444443,480,73
AYQCAPXJ81XTN,B000CBE3GE,5.0,case made plastic care taken stomping but product much fun thing worth dollars paid wide sweeping flange effect great harmonics little power useage well worth investmentfab flanger,Positive, 2010,04,6,1.0,0.2354166666666667,180,27
A3W2KQ6CLTQ0ZD,B000CBXZXG,5.0,im fanatic frets looking shiny polished want slick bend notes if polish hard often steel wool wear down frets micro abrasive sheets great job without harming frets watched youtube demo sold ordering think amazon best pricesafer better steel wool frets,Positive, 2011,04,14,1.0,0.1861111111111111,251,40
A15WZCSME5X74S,B000CBXZXG,5.0,frets completely whited using one sheets recommend using togheter metal cleaner will return frets original factory bright incrediblethey really clean frets,Positive, 2014,02,18,0.0,0.3854166666666667,155,21
A7ZP18XOIJADI,B000CBXZXG,5.0,opened package first time didnt think much but cloth works great cleaning frets even cardboard template job obviously cardboard isnt going last purchase metal templates use clothswhat want six bucks,Positive, 2014,03,10,0.0,0.25,198,30
A3KKTTJACRWL16,B000CBXZXG,1.0,sheets seem work fine polish frets but template cut cardboard box obviously isnt going last long also trying hold cardboard neck pain finger killingim going go buy fret eraser done itnot fan,Negative, 2014,03,12,0.0,0.09166666666666667,190,32
AUUI1FKERRMV2,B000CBXZXG,5.0,will replace pro fret job nahthat said works great use times year clean frets make shiny smoothend resultsgreat quick polish,Positive, 2014,06,26,0.0,0.5,124,20
AJK15Q9JOEHRH,B000CCIVCA,5.0,use time testing audio cables works great got metal housing seems sturdy battery lasts months well done behringergreat little cable tester,Positive, 2014,02,9,0.0,0.30625,138,21
A2LSR40ZH18TPH,B000CCIVCA,4.0,solidly built small tester easily carried around gig bag isnt really much way instructions but leds fairly well labeled straight forward enough figure outdoes supposed,Positive, 2012,10,21,0.0,0.18333333333333332,167,25
A3TJMZ2YFNECYN,B000CCIVCA,5.0,if band sound guy band gotta one time stress saved not depending trial error eliminate goodbad cable priceless bottom line eliminate variable audio problems faster easier solvegotta one,Positive, 2013,02,6,0.0,0.7,185,28
A1MVH1WLYDHZ49,B000CCIVCA,5.0,must every gig bag checking cables keep battery tester actives sure eliminates lot guess work first hint audio trouble easy use economical productsaves face,Positive, 2013,11,1,0.0,0.2566666666666667,156,24
A1Y8BQ5R1SGGVD,B000CCIVCA,5.0,if youd ever setting stage discover hum hiss box will find bad intermittent calbe heart beat will locate shorted xlr open ground fast dont go onto stage without one boxesworks great,Positive, 2013,08,12,0.0,0.07500000000000005,181,31
A1RHGZOBDC3WQF,B000CCIVCA,5.0,bought tester son use bands equipment setup appears well constructed help diagnose problems cables work equipment connection issuesinexpensive cable tester,Positive, 2014,03,2,0.0,0.0,155,20
A319B090A2POEB,B000CCIVCA,4.0,using tester year test xlr cables come contact work works but not detect faults non intermittent ones comes durable enough housing compact enough take everywhereinexpensive decent quality durable,Positive, 2013,09,24,0.0,0.05555555555555555,195,28
A1KO6FM2PGCYC8,B000CCIVCA,5.0,great job checking cords able eliminate lot bad cords stash tests multiple types cords alsonifty little tool,Positive, 2011,12,28,0.0,0.08250000000000005,108,17
A2JPRN080WBJ4N,B000CCIVCA,4.0,picked behringer cable tester takes guesswork maintaining cable collection unit job well helped find several bad cables previously thought ok well built sturdy bottom tester sharp metal corners screws could damage wooden table suggest get adhesive rubber pads support undersidealthough machine good accompanying documentation awful presupposes working knowledge audio equipment many users may lack example not include illustrations lcd readout look cable good bad go audio engineering forum find diagram turns behringer inexpensive knockoff morley swizz army cable tester manual morley unit available online diagrams make testing easier understandgood product terrible documentation,Positive, 2012,07,31,0.67,-0.06858974358974357,682,92
A2Z7S8B5U4PAKJ,B000CCIVCA,4.0,thing will test cables musician will use rugged reliable simple understand price hard beat inclusive tester nice price,Positive, 2013,07,6,0.0,0.10277777777777776,118,18
AFB7MSIPJIW68,B000CCIVCA,4.0,idiotproof compact extremely sturdy metal enclosure good quality jacks simple understand led readouts runs aa batteriesfeatures set apart slightly cheaperpylepro tone function sends known volume signal down line helpful level adjustments down long chains equipmentintermittent issue indication made choose model if theres even shortest dropout leds indicate intermittent issues annoying difficult troubleshootmy complaintsthe small screw holding battery cover stripped immediately initially inserting batteries like carving bar soap knife quite frustrating used dremel change phillips slotted screw managed get outtheres included belt clip attaches two screws back clip blocks access battery compartment ridiculous luckily no need clip used one screws intended clip replacement stripped battery cover screwno rubber feet bottom metal enclosure battery cover screw sliding around marring whatever sits stuck repurposed rubber feet bottomafter problem solving situations mentioned thing star product bad couldnt go extra step make star boxgood value,Positive, 2013,07,18,0.0,-0.18251633986928104,1047,140
AKP6IWJ24C1A5,B000CCJP4I,4.0,price worth guess if want try go thats got sounds nice adds cool tone setup but playing expensive chorus pedals would suggest saving if really need chorus pedal but price not badoh casing isnt like wimpy plastic knife plastic pretty durable albeit dont throw concrete expect great results but could stand stompshair metal clean tones hue,Positive, 2014,07,13,0.0,0.2796296296296297,337,56
A4BTCECGQAIUI,B000CCJP4I,4.0,mean paid pedal if want buy boss price if want behringer twice price supposed doesnt cheap look home garage entertainment good enough trying pedal buy pedal brand but know like im going buy distortion red one im sad dont make noise gate something similar would top dealits allright,Positive, 2013,08,22,0.0,0.0984375,281,48
A1BW6F3GAM38XV,B000CCJP4I,2.0,chorus subtle but seems lacking subtle but really weak compared classic rich ibanez chorus havenot enough umph,Negative, 2013,11,17,0.0,-0.08333333333333331,110,17
A1YR3RVSBZK8CW,B000CCJP4I,3.0,effect self fine but noisy even though u dont dime price product u get u pay fortoo noisy,Neutral, 2014,01,30,0.0,0.4166666666666667,89,18
A1DVUFG2QSJ6IK,B000CCJP4I,5.0,puppy sounds fantastic controls allow effect adjusted faint top chorus deep intense sound controls front inout plugs little tight adjusting knobs reasonable pricing uses battery adaptor retro look old school sound perfectgreat chorus sounds little cash,Positive, 2013,10,17,0.0,0.09553571428571428,252,36
